Name,Id,Zone,Coord1,Coord2,Line,Type
Konarzewo/Cmentarz,KNCME01,C,16.703965,52.333233,791,Bus
Konarzewo/Cmentarz,KNCME02,C,16.704011,52.333136,791,Bus
Konarzewo/Dopiewska,KNDOP01,C,16.70844099,52.33573644,257,Bus
Konarzewo/Dopiewska,KNDOP01,C,16.70844099,52.33573644,729,Bus
Konarzewo/Dopiewska,KNDOP01,C,16.70844099,52.33573644,791,Bus
Konarzewo/Dopiewska,KNDOP02,C,16.70900178,52.33549284,729,Bus
Konarzewo/Dopiewska,KNDOP02,C,16.70900178,52.33549284,791,Bus
Konarzewo/Kościelna,KNKOS02,C,16.711269,52.334808,729,Bus
Konarzewo/Kościelna,KNKOS02,C,16.711269,52.334808,791,Bus
Konarzewo/Kościelna,KNKOS01,C,16.711293,52.334907,257,Bus
Konarzewo/Kościelna,KNKOS01,C,16.711293,52.334907,729,Bus
Konarzewo/Kościelna,KNKOS01,C,16.711293,52.334907,791,Bus
Konarzewo/Ks. Hartlieba,KNKSH01,C,16.69493782,52.34333248,257,Bus
Konarzewo/Ks. Hartlieba,KNKSH01,C,16.69493782,52.34333248,729,Bus
Konarzewo/Ks. Hartlieba,KNKSH01,C,16.69493782,52.34333248,791,Bus
Konarzewo/Ks. Hartlieba,KNKSH02,C,16.69524773,52.34311599,729,Bus
Konarzewo/Ks. Hartlieba,KNKSH02,C,16.69524773,52.34311599,791,Bus
Konarzewo/Młyńska,KNMŁY01,C,16.72052743,52.33942637,791,Bus
Konarzewo/Młyńska,KNMŁY02,C,16.72054219,52.33971505,791,Bus
Konarzewo/Os. 25-lecia,KNOSL01,C,16.72290439,52.33494167,250,Bus
Konarzewo/Os. 25-lecia,KNOSL01,C,16.72290439,52.33494167,257,Bus
Konarzewo/Os. 25-lecia,KNOSL01,C,16.72290439,52.33494167,703,Bus
Konarzewo/Os. 25-lecia,KNOSL01,C,16.72290439,52.33494167,705,Bus
Konarzewo/Os. 25-lecia,KNOSL01,C,16.72290439,52.33494167,729,Bus
Konarzewo/Os. 25-lecia,KNOSL02,C,16.7245063,52.33455532,250,Bus
Konarzewo/Os. 25-lecia,KNOSL02,C,16.7245063,52.33455532,703,Bus
Konarzewo/Os. 25-lecia,KNOSL02,C,16.7245063,52.33455532,705,Bus
Konarzewo/Os. 25-lecia,KNOSL02,C,16.7245063,52.33455532,729,Bus
Konarzewo/Perłowa,KNPER01,C,16.69898139,52.34066229,257,Bus
Konarzewo/Perłowa,KNPER01,C,16.69898139,52.34066229,729,Bus
Konarzewo/Perłowa,KNPER01,C,16.69898139,52.34066229,791,Bus
Konarzewo/Perłowa,KNPER02,C,16.69917324,52.34055403,729,Bus
Konarzewo/Perłowa,KNPER02,C,16.69917324,52.34055403,791,Bus
Konarzewo/Pętla,KNPET02,C,16.71720297,52.33476368,250,Bus
Konarzewo/Pętla,KNPET02,C,16.71720297,52.33476368,257,Bus
Konarzewo/Pętla,KNPET02,C,16.71720297,52.33476368,703,Bus
Konarzewo/Pętla,KNPET02,C,16.71720297,52.33476368,705,Bus
Konarzewo/Pętla,KNPET02,C,16.71720297,52.33476368,729,Bus
Konarzewo/Pętla,KNPET02,C,16.71720297,52.33476368,791,Bus
Konarzewo/S5,KNEKS01,C,16.728891,52.333859,250,Bus
Konarzewo/S5,KNEKS01,C,16.728891,52.333859,257,Bus
Konarzewo/S5,KNEKS01,C,16.728891,52.333859,703,Bus
Konarzewo/S5,KNEKS01,C,16.728891,52.333859,705,Bus
Konarzewo/S5,KNEKS01,C,16.728891,52.333859,729,Bus
Konarzewo/Sezamkowa,KNSEZ01,C,16.70401372,52.33761302,257,Bus
Konarzewo/Sezamkowa,KNSEZ01,C,16.70401372,52.33761302,729,Bus
Konarzewo/Sezamkowa,KNSEZ01,C,16.70401372,52.33761302,791,Bus
Konarzewo/Sezamkowa,KNSEZ02,C,16.70444169,52.3374416,729,Bus
Konarzewo/Sezamkowa,KNSEZ02,C,16.70444169,52.3374416,791,Bus
Konarzewo/Szkoła,KNSZK01,C,16.71843186,52.3357996,791,Bus
Konarzewo/Szkoła,KNSZK02,C,16.71862371,52.33606124,791,Bus
Konarzewo/Szmaragdowa,KNSZM02,C,16.71829904,52.34549739,791,Bus
Konarzewo/Szmaragdowa,KNSZM01,C,16.71843186,52.34516364,791,Bus
Koninko/Drukarska,KXDRU02,B,17.02396,52.319782,511,Bus
Koninko/Drukarska,KXDRU02,B,17.02396,52.319782,597,Bus
Koninko/Drukarska,KXDRU01,B,17.024331,52.319415,511,Bus
Koninko/Dziennikarska,KXDZI02,B,17.016278,52.309073,511,Bus
Koninko/Dziennikarska,KXDZI02,B,17.016278,52.309073,512,Bus
Koninko/Dziennikarska,KXDZI02,B,17.016278,52.309073,594,Bus
Koninko/Dziennikarska,KXDZI02,B,17.016278,52.309073,599,Bus
Koninko/Dziennikarska,KXDZI01,B,17.01631328,52.30911294,511,Bus
Koninko/Dziennikarska,KXDZI01,B,17.01631328,52.30911294,512,Bus
Koninko/Dziennikarska,KXDZI01,B,17.01631328,52.30911294,594,Bus
Koninko/Dziennikarska,KXDZI01,B,17.01631328,52.30911294,599,Bus
Koninko/Granatowa,KXGRA02,B,17.019884,52.306956,512,Bus
Koninko/Granatowa,KXGRA02,B,17.019884,52.306956,594,Bus
Koninko/Granatowa,KXGRA02,B,17.019884,52.306956,599,Bus
Koninko/Granatowa,KXGRA01,B,17.020465,52.306675,512,Bus
Koninko/Granatowa,KXGRA01,B,17.020465,52.306675,594,Bus
Koninko/Granatowa,KXGRA01,B,17.020465,52.306675,599,Bus
Koninko/Magazynowa,KXMAG01,B,17.03098458,52.31551222,501,Bus
Koninko/Magazynowa,KXMAG01,B,17.03098458,52.31551222,502,Bus
Koninko/Magazynowa,KXMAG01,B,17.03098458,52.31551222,503,Bus
Koninko/Magazynowa,KXMAG01,B,17.03098458,52.31551222,560,Bus
Koninko/Magazynowa,KXMAG01,B,17.03098458,52.31551222,597,Bus
Koninko/Magazynowa,KXMAG02,B,17.03123232,52.31544989,501,Bus
Koninko/Pisarska,KXPIS02,B,17.013562,52.306437,511,Bus
Koninko/Pisarska,KXPIS02,B,17.013562,52.306437,512,Bus
Koninko/Pisarska,KXPIS02,B,17.013562,52.306437,594,Bus
Koninko/Pisarska,KXPIS02,B,17.013562,52.306437,599,Bus
Koninko/Pisarska,KXPIS01,B,17.01390779,52.30689208,511,Bus
Koninko/Pisarska,KXPIS01,B,17.01390779,52.30689208,512,Bus
Koninko/Pisarska,KXPIS01,B,17.01390779,52.30689208,594,Bus
Koninko/Pisarska,KXPIS01,B,17.01390779,52.30689208,599,Bus
Koninko/Telewizyjna,KXTEL02,B,17.02096191,52.30885113,511,Bus
Koninko/Telewizyjna,KXTEL02,B,17.02096191,52.30885113,512,Bus
Koninko/Telewizyjna,KXTEL02,B,17.02096191,52.30885113,594,Bus
Koninko/Węzeł,KXWEZ01,B,17.02965673,52.32188955,501,Bus
Koninko/Węzeł,KXWEZ01,B,17.02965673,52.32188955,502,Bus
Koninko/Węzeł,KXWEZ01,B,17.02965673,52.32188955,503,Bus
Koninko/Węzeł,KXWEZ01,B,17.02965673,52.32188955,512,Bus
Koninko/Węzeł,KXWEZ01,B,17.02965673,52.32188955,560,Bus
Koninko/Węzeł,KXWEZ02,B,17.03824643,52.323948,501,Bus
Koninko/Węzeł,KXWEZ02,B,17.03824643,52.323948,502,Bus
Koninko/Węzeł,KXWEZ02,B,17.03824643,52.323948,560,Bus
Konopackiej,KJCH01,A,16.8408888,52.35584089,704,Bus
Konopackiej,KJCH01,A,16.8408888,52.35584089,710,Bus
Konopackiej,KJCH02,A,16.841559,52.356436,704,Bus
Konopackiej,KJCH02,A,16.841559,52.356436,710,Bus
Konopnickiej,KONZ02,A,16.89978561,52.40337026,164,Bus
Kontryma,KONT01,A,16.85701445,52.44616758,124,Bus
Kontryma,KONT01,A,16.85701445,52.44616758,226,Bus
Kontryma,KONT01,A,16.85701445,52.44616758,835,Bus
Kontryma,KONT01,A,16.85701445,52.44616758,836,Bus
Kontryma,KONT01,A,16.85701445,52.44616758,837,Bus
Kontryma,KONT02,A,16.85702321,52.44589051,124,Bus
Kontryma,KONT02,A,16.85702321,52.44589051,216,Bus
Kontryma,KONT02,A,16.85702321,52.44589051,835,Bus
Kontryma,KONT02,A,16.85702321,52.44589051,836,Bus
Kontryma,KONT02,A,16.85702321,52.44589051,837,Bus
Kopciuszka,KOPC01,A,16.8377082,52.41294605,159,Bus
Kopciuszka,KOPC01,A,16.8377082,52.41294605,729,Bus
Kopciuszka,KOPC02,A,16.83911979,52.41261482,159,Bus
Kopciuszka,KOPC02,A,16.83911979,52.41261482,729,Bus
Kopiec Wolności,KOWO02,A,16.97379153,52.3989782,157,Bus
Kopiec Wolności,KOWO02,A,16.97379153,52.3989782,184,Bus
Kopiec Wolności,KOWO01,A,16.97550231,52.39827568,157,Bus
Kopiec Wolności,KOWO01,A,16.97550231,52.39827568,184,Bus
Kordeckiego,KORD01,A,16.87867967,52.38760493,163,Bus
Kordeckiego,KORD01,A,16.87867967,52.38760493,164,Bus
Kordeckiego,KORD01,A,16.87867967,52.38760493,179,Bus
Kordeckiego,KORD01,A,16.87867967,52.38760493,193,Bus
Kordeckiego,KORD01,A,16.87867967,52.38760493,223,Bus
Kordeckiego,KORD02,A,16.87957144,52.38627842,163,Bus
Kordeckiego,KORD02,A,16.87957144,52.38627842,182,Bus
Kordeckiego,KORD02,A,16.87957144,52.38627842,193,Bus
Kordeckiego,KORD02,A,16.87957144,52.38627842,223,Bus
Kordeckiego,KORD04,A,16.8804214,52.3872202,164,Bus
Kordeckiego,KORD04,A,16.8804214,52.3872202,179,Bus
Kordeckiego,KORD04,A,16.8804214,52.3872202,182,Bus
Korfantego,KORF01,A,16.88674411,52.35924963,175,Bus
Korfantego,KORF01,A,16.88674411,52.35924963,213,Bus
Korfantego,KORF01,A,16.88674411,52.35924963,611,Bus
Korfantego,KORF01,A,16.88674411,52.35924963,614,Bus
Korfantego,KORF01,A,16.88674411,52.35924963,701,Bus
Korfantego,KORF02,A,16.88751365,52.35961591,175,Bus
Korfantego,KORF02,A,16.88751365,52.35961591,213,Bus
Korfantego,KORF02,A,16.88751365,52.35961591,611,Bus
Korfantego,KORF02,A,16.88751365,52.35961591,614,Bus
Korfantego,KORF02,A,16.88751365,52.35961591,701,Bus
Koronkarska,KORO02,A,16.95936669,52.41605845,173,Bus
Koronkarska,KORO02,A,16.95936669,52.41605845,185,Bus
Koronkarska,KORO02,A,16.95936669,52.41605845,227,Bus
Koronkarska,KORO02,A,16.95936669,52.41605845,312,Bus
Koronkarska,KORO02,A,16.95936669,52.41605845,320,Bus
Koronkarska,KORO02,A,16.95936669,52.41605845,323,Bus
Koronkarska,KORO02,A,16.95936669,52.41605845,341,Bus
Koronkarska,KORO02,A,16.95936669,52.41605845,342,Bus
Koronkarska,KORO01,A,16.96026617,52.41661318,173,Bus
Koronkarska,KORO01,A,16.96026617,52.41661318,185,Bus
Koronkarska,KORO01,A,16.96026617,52.41661318,227,Bus
Koronkarska,KORO01,A,16.96026617,52.41661318,312,Bus
Koronkarska,KORO01,A,16.96026617,52.41661318,320,Bus
Koronkarska,KORO01,A,16.96026617,52.41661318,323,Bus
Koronkarska,KORO01,A,16.96026617,52.41661318,341,Bus
Koronkarska,KORO01,A,16.96026617,52.41661318,342,Bus
Koronna,KORA02,A,16.91464842,52.43141245,190,Bus
Koronna,KORA02,A,16.91464842,52.43141245,191,Bus
Koronna,KORA01,A,16.9159165,52.42935917,190,Bus
Koronna,KORA01,A,16.9159165,52.42935917,191,Bus
Kosińskiego,KOSI71,A,16.91823929,52.38930135,2,Tram
Kosińskiego,KOSI71,A,16.91823929,52.38930135,9,Tram
Kosińskiego,KOSI71,A,16.91823929,52.38930135,10,Tram
Kosińskiego,KOSI71,A,16.91823929,52.38930135,19,Tram
Kosińskiego,KOSI72,A,16.91838208,52.38943102,2,Tram
Kosińskiego,KOSI72,A,16.91838208,52.38943102,6,Tram
Kosińskiego,KOSI72,A,16.91838208,52.38943102,9,Tram
Kosińskiego,KOSI72,A,16.91838208,52.38943102,10,Tram
Kosińskiego,KOSI72,A,16.91838208,52.38943102,19,Tram
Kosińskiego,KOSI72,A,16.91838208,52.38943102,38,Tram
Kosińskiego,KOSI71,A,16.91823929,52.38930135,215,Bus
Kosińskiego,KOSI72,A,16.91838208,52.38943102,215,Bus
Kosowska,KOSO02,A,16.87730087,52.45601628,160,Bus
Kosowska,KOSO02,A,16.87730087,52.45601628,168,Bus
Kosowska,KOSO01,A,16.87743736,52.4559956,160,Bus
Kosowska,KOSO01,A,16.87743736,52.4559956,168,Bus
Koszalińska,KKNZ02,A,16.82121955,52.46896748,835,Bus
Koszalińska,KKNZ02,A,16.82121955,52.46896748,836,Bus
Koszalińska,KKNZ02,A,16.82121955,52.46896748,837,Bus
Koszalińska,KKNZ01,A,16.82138391,52.46900576,835,Bus
Koszalińska,KKNZ01,A,16.82138391,52.46900576,836,Bus
Koszalińska,KKNZ01,A,16.82138391,52.46900576,837,Bus
Koszuty/,XSKOS01,C,17.19797888,52.23037624,582,Bus
Koszuty/,XSKOS03,C,17.19954318,52.2298517,582,Bus
Koszuty/Huby I,XSHUI02,C,17.16571885,52.23661594,582,Bus
Koszuty/Huby II,XSHII02,C,17.17680178,52.23427389,582,Bus
Koszuty/Osiedle,XSOSI01,C,17.19634079,52.23337864,582,Bus
Kotowicza,KCZA02,A,16.8844354,52.3667558,149,Bus
Kotowicza,KCZA01,A,16.8844597,52.3669923,149,Bus
Kotowo,KOTO02,A,16.8537916,52.35922692,250,Bus
Kotowo,KOTO02,A,16.8537916,52.35922692,610,Bus
Kotowo,KOTO02,A,16.8537916,52.35922692,616,Bus
Kotowo,KOTO02,A,16.8537916,52.35922692,702,Bus
Kotowo,KOTO02,A,16.8537916,52.35922692,703,Bus
Kotowo,KOTO02,A,16.8537916,52.35922692,705,Bus
Kotowo,KOTO02,A,16.8537916,52.35922692,707,Bus
Kotowo,KOTO01,A,16.85432417,52.35814642,250,Bus
Kotowo,KOTO01,A,16.85432417,52.35814642,610,Bus
Kotowo,KOTO01,A,16.85432417,52.35814642,616,Bus
Kotowo,KOTO01,A,16.85432417,52.35814642,702,Bus
Kotwicza,KOTW02,A,16.93144253,52.35548163,123,Bus
Kotwicza,KOTW01,A,16.93228371,52.3553193,123,Bus
Kowalewicka,KOWA02,A,16.84582592,52.36868198,180,Bus
Kowalewicka,KOWA02,A,16.84582592,52.36868198,610,Bus
Kowalewicka,KOWA02,A,16.84582592,52.36868198,702,Bus
Kowalewicka Wiadukt,KOWI03,A,16.85254417,52.36249753,703,Bus
Kowalewicka Wiadukt,KOWI03,A,16.85254417,52.36249753,704,Bus
Kowalewicka Wiadukt,KOWI03,A,16.85254417,52.36249753,705,Bus
Kowalewicka Wiadukt,KOWI03,A,16.85254417,52.36249753,707,Bus
Kowalewicka Wiadukt,KOWI03,A,16.85254417,52.36249753,710,Bus
Kowalewicka Wiadukt,KOWI02,A,16.85369968,52.36235295,710,Bus
Kowalewicka Wiadukt,KOWI01,A,16.85401891,52.36106708,180,Bus
Kowalewicka Wiadukt,KOWI01,A,16.85401891,52.36106708,250,Bus
Kowalewicka Wiadukt,KOWI01,A,16.85401891,52.36106708,610,Bus
Kowalewicka Wiadukt,KOWI01,A,16.85401891,52.36106708,616,Bus
Kowalewicka Wiadukt,KOWI01,A,16.85401891,52.36106708,702,Bus
Kowalewicka Wiadukt,KOWI01,A,16.85401891,52.36106708,704,Bus
Koziegłowy/Działki,KZDZI01,B,17.00302547,52.44964736,227,Bus
Koziegłowy/Działki,KZDZI01,B,17.00302547,52.44964736,321,Bus
Koziegłowy/Działki,KZDZI01,B,17.00302547,52.44964736,388,Bus
Koziegłowy/Działki,KZDZI01,B,17.00302547,52.44964736,394,Bus
Koziegłowy/Działki,KZDZI01,B,17.00302547,52.44964736,396,Bus
Koziegłowy/Działki,KZDZI02,B,17.0051675,52.45057774,227,Bus
Koziegłowy/Działki,KZDZI02,B,17.0051675,52.45057774,321,Bus
Koziegłowy/Działki,KZDZI02,B,17.0051675,52.45057774,388,Bus
Koziegłowy/Działki,KZDZI02,B,17.0051675,52.45057774,396,Bus
Koziegłowy/Krótka,KZKRO01,B,16.99563793,52.44711032,227,Bus
Koziegłowy/Krótka,KZKRO01,B,16.99563793,52.44711032,320,Bus
Koziegłowy/Krótka,KZKRO01,B,16.99563793,52.44711032,321,Bus
Koziegłowy/Krótka,KZKRO01,B,16.99563793,52.44711032,388,Bus
Koziegłowy/Krótka,KZKRO01,B,16.99563793,52.44711032,394,Bus
Koziegłowy/Krótka,KZKRO01,B,16.99563793,52.44711032,396,Bus
Koziegłowy/Krótka,KZKRO02,B,16.99664144,52.4473263,227,Bus
Koziegłowy/Krótka,KZKRO02,B,16.99664144,52.4473263,320,Bus
Koziegłowy/Krótka,KZKRO02,B,16.99664144,52.4473263,321,Bus
Koziegłowy/Krótka,KZKRO02,B,16.99664144,52.4473263,388,Bus
Koziegłowy/Krótka,KZKRO02,B,16.99664144,52.4473263,396,Bus
Koziegłowy/Lipowa,KZLIP01,B,16.98443189,52.4540658,252,Bus
Koziegłowy/Lipowa,KZLIP01,B,16.98443189,52.4540658,341,Bus
Koziegłowy/Lipowa,KZLIP01,B,16.98443189,52.4540658,342,Bus
Koziegłowy/Lipowa,KZLIP02,B,16.98449632,52.45554969,252,Bus
Koziegłowy/Lipowa,KZLIP02,B,16.98449632,52.45554969,341,Bus
Koziegłowy/Lipowa,KZLIP02,B,16.98449632,52.45554969,342,Bus
Koziegłowy/Lipowa,KZLIP02,B,16.98449632,52.45554969,396,Bus
Koziegłowy/Os. Karolin,KZOSK01,B,16.98995627,52.44370839,227,Bus
Koziegłowy/Os. Karolin,KZOSK01,B,16.98995627,52.44370839,320,Bus
Koziegłowy/Os. Karolin,KZOSK01,B,16.98995627,52.44370839,321,Bus
Koziegłowy/Os. Karolin,KZOSK01,B,16.98995627,52.44370839,322,Bus
Koziegłowy/Os. Karolin,KZOSK01,B,16.98995627,52.44370839,323,Bus
Koziegłowy/Os. Karolin,KZOSK01,B,16.98995627,52.44370839,341,Bus
Koziegłowy/Os. Karolin,KZOSK02,B,16.99057609,52.44409539,227,Bus
Koziegłowy/Os. Karolin,KZOSK02,B,16.99057609,52.44409539,320,Bus
Koziegłowy/Os. Karolin,KZOSK02,B,16.99057609,52.44409539,321,Bus
Koziegłowy/Os. Karolin,KZOSK02,B,16.99057609,52.44409539,322,Bus
Koziegłowy/Os. Karolin,KZOSK02,B,16.99057609,52.44409539,323,Bus
Koziegłowy/Os. Karolin,KZOSK02,B,16.99057609,52.44409539,341,Bus
Koziegłowy/Os. Leśne,KZOSL01,B,16.99137299,52.45242868,227,Bus
Koziegłowy/Os. Leśne,KZOSL01,B,16.99137299,52.45242868,312,Bus
Koziegłowy/Os. Leśne,KZOSL01,B,16.99137299,52.45242868,322,Bus
Koziegłowy/Os. Leśne,KZOSL01,B,16.99137299,52.45242868,323,Bus
Koziegłowy/Os. Leśne,KZOSL01,B,16.99137299,52.45242868,388,Bus
Koziegłowy/Os. Leśne,KZOSL01,B,16.99137299,52.45242868,394,Bus
Koziegłowy/Os. Leśne,KZOSL02,B,16.99206042,52.45338643,312,Bus
Koziegłowy/Os. Leśne,KZOSL02,B,16.99206042,52.45338643,322,Bus
Koziegłowy/Os. Leśne,KZOSL02,B,16.99206042,52.45338643,323,Bus
Koziegłowy/Os. Leśne,KZOSL02,B,16.99206042,52.45338643,388,Bus
Koziegłowy/Os. Leśne,KZOSL02,B,16.99206042,52.45338643,394,Bus
Koziegłowy/Pływalnia,KZPLY02,B,16.9920666,52.44933313,227,Bus
Koziegłowy/Pływalnia,KZPLY02,B,16.9920666,52.44933313,312,Bus
Koziegłowy/Pływalnia,KZPLY02,B,16.9920666,52.44933313,322,Bus
Koziegłowy/Pływalnia,KZPLY02,B,16.9920666,52.44933313,323,Bus
Koziegłowy/Pływalnia,KZPLY02,B,16.9920666,52.44933313,388,Bus
Koziegłowy/Pływalnia,KZPLY02,B,16.9920666,52.44933313,394,Bus
Koziegłowy/Pływalnia,KZPLY01,B,16.99228796,52.44811824,227,Bus
Koziegłowy/Pływalnia,KZPLY01,B,16.99228796,52.44811824,312,Bus
Koziegłowy/Pływalnia,KZPLY01,B,16.99228796,52.44811824,322,Bus
Koziegłowy/Pływalnia,KZPLY01,B,16.99228796,52.44811824,323,Bus
Koziegłowy/Pływalnia,KZPLY01,B,16.99228796,52.44811824,388,Bus
Koziegłowy/Pływalnia,KZPLY01,B,16.99228796,52.44811824,394,Bus
Koziegłowy/Szkoła,KZSZK01,B,16.98951354,52.44657934,312,Bus
Koziegłowy/Szkoła,KZSZK01,B,16.98951354,52.44657934,341,Bus
Koziegłowy/Szkoła,KZSZK01,B,16.98951354,52.44657934,396,Bus
Koziegłowy/Szkoła,KZSZK04,B,16.99054657,52.44661534,227,Bus
Koziegłowy/Szkoła,KZSZK04,B,16.99054657,52.44661534,312,Bus
Koziegłowy/Szkoła,KZSZK04,B,16.99054657,52.44661534,322,Bus
Koziegłowy/Szkoła,KZSZK04,B,16.99054657,52.44661534,323,Bus
Koziegłowy/Szkoła,KZSZK04,B,16.99054657,52.44661534,388,Bus
Koziegłowy/Szkoła,KZSZK04,B,16.99054657,52.44661534,394,Bus
Koziegłowy/Szkoła,KZSZK02,B,16.99100405,52.44561638,227,Bus
Koziegłowy/Szkoła,KZSZK02,B,16.99100405,52.44561638,322,Bus
Koziegłowy/Szkoła,KZSZK02,B,16.99100405,52.44561638,323,Bus
Koziegłowy/Szkoła,KZSZK02,B,16.99100405,52.44561638,341,Bus
Koziegłowy/Szkoła,KZSZK02,B,16.99100405,52.44561638,388,Bus
Koziegłowy/Szkoła,KZSZK02,B,16.99100405,52.44561638,396,Bus
Koziegłowy/Taczaka I,KZTJE02,B,17.00088451,52.44798481,320,Bus
Koziegłowy/Taczaka I,KZTJE02,B,17.00088451,52.44798481,321,Bus
Koziegłowy/Taczaka I,KZTJE01,B,17.00113619,52.44764666,320,Bus
Koziegłowy/Taczaka I,KZTJE01,B,17.00113619,52.44764666,321,Bus
Koziegłowy/Taczaka II,KZTDW01,B,17.00284961,52.44372971,320,Bus
Koziegłowy/Taczaka II,KZTDW01,B,17.00284961,52.44372971,321,Bus
Koziegłowy/Taczaka II,KZTDW02,B,17.00290862,52.4433574,320,Bus
Koziegłowy/Taczaka II,KZTDW02,B,17.00290862,52.4433574,321,Bus
Koziegłowy/Zakłady Drobiarskie,KZZDR01,B,16.99818601,52.44124258,320,Bus
Koziegłowy/Zakłady Drobiarskie,KZZDR02,B,17.00011414,52.4413992,320,Bus
Koziegłowy/Zakłady Drobiarskie,KZZDR02,B,17.00011414,52.4413992,321,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON01,B,16.98373288,52.44644405,252,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON01,B,16.98373288,52.44644405,312,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON01,B,16.98373288,52.44644405,342,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON02,B,16.98422915,52.44848475,252,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON02,B,16.98422915,52.44848475,341,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON02,B,16.98422915,52.44848475,342,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON02,B,16.98422915,52.44848475,396,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON04,B,16.98477636,52.44746129,312,Bus
Koziegłowy/Żołnierzy Niezłomnych,KZZON04,B,16.98477636,52.44746129,341,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,156,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,186,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,219,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,258,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,801,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,802,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,803,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,804,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,811,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,812,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,813,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,821,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,833,Bus
Kołobrzeska,KOLO01,A,16.83840397,52.43152114,834,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,156,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,186,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,219,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,258,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,801,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,802,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,803,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,804,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,811,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,812,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,813,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,821,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,833,Bus
Kołobrzeska,KOLO02,A,16.83850712,52.431073,834,Bus
Kościelna,KOSC01,A,16.90400555,52.41348308,164,Bus
Kościelna,KOSC01,A,16.90400555,52.41348308,216,Bus
Kościelna,KOSC01,A,16.90400555,52.41348308,226,Bus
Kościelna,KOSC02,A,16.90466336,52.41356882,164,Bus
Kościelna,KOSC02,A,16.90466336,52.41356882,216,Bus
Kościelna,KOSC02,A,16.90466336,52.41356882,226,Bus
Kościelna Tunel,KOTU01,A,16.90622185,52.4181135,191,Bus
Kościelna Tunel,KOTU02,A,16.90647273,52.41806847,191,Bus
Koźmińska,KOZM01,A,16.87659092,52.36920653,175,Bus
Koźmińska,KOZM01,A,16.87659092,52.36920653,213,Bus
Koźmińska,KOZM02,A,16.87682033,52.36901935,175,Bus
Koźmińska,KOZM02,A,16.87682033,52.36901935,213,Bus
Krajenecka,KRAJ01,A,16.84292715,52.4549867,835,Bus
Krajenecka,KRAJ01,A,16.84292715,52.4549867,836,Bus
Krajenecka,KRAJ01,A,16.84292715,52.4549867,837,Bus
Krajenecka,KRAJ02,A,16.84320355,52.45472548,835,Bus
Krajenecka,KRAJ02,A,16.84320355,52.45472548,836,Bus
Krajenecka,KRAJ02,A,16.84320355,52.45472548,837,Bus
Krajkowo/I,KJKJI01,C,16.93920501,52.21065664,693,Bus
Krajkowo/II,KJKII01,C,16.94938773,52.2086299,693,Bus
Kraszewskiego,KRAS71,A,16.90286083,52.40913158,2,Tram
Kraszewskiego,KRAS42,A,16.90335318,52.40895361,2,Tram
Kraszewskiego,KRAS71,A,16.90286083,52.40913158,219,Bus
Kraszewskiego,KRAS71,A,16.90286083,52.40913158,258,Bus
Kraszewskiego,KRAS42,A,16.90335318,52.40895361,219,Bus
Kraszewskiego,KRAS42,A,16.90335318,52.40895361,258,Bus
Kraszewskiego,KRAS01,A,16.90178382,52.40891676,164,Bus
Kraszewskiego,KRAS02,A,16.90186666,52.40863508,164,Bus
Krauthofera,KRAU72,A,16.89087489,52.38696665,2,Tram
Krauthofera,KRAU72,A,16.89087489,52.38696665,5,Tram
Krauthofera,KRAU72,A,16.89087489,52.38696665,14,Tram
